År;DagMånad;Totalt;M Tot;M 0-64 år;M 65-79 år;M 80-89 år;M 90+ år;K Tot;K 0-64 år;K 65-79 år;K 80-89 år;K 90+ år;-;Sort;Dag;Månad;Ar;;;;;-;Sort;Dag;Månad
2015;18 oktober;204;91;13;26;37;15;113;10;28;31;44;;1018;18;oktober;2015;;;;;;;;
2015;17 oktober;218;110;17;39;36;18;108;7;27;41;33;;1017;17;oktober;2015;;;;;;;;
2015;16 oktober;252;131;19;40;50;22;121;11;33;42;35;;1016;16;oktober;2015;;;;;;;;
2015;15 oktober;222;104;14;32;42;16;118;11;30;36;41;;1015;15;oktober;2015;;;;;;;;
2015;14 oktober;233;122;25;44;43;10;111;14;24;39;34;;1014;14;oktober;2015;;;;;;;;
2015;13 oktober;231;107;17;37;28;25;124;9;25;48;42;;1013;13;oktober;2015;;;;;;;;
2015;12 oktober;214;101;19;31;37;14;113;10;18;38;47;;1012;12;oktober;2015;;;;;;;;
2015;11 oktober;226;104;11;37;44;12;122;18;26;36;42;;1011;11;oktober;2015;;;;;;;;
2015;10 oktober;223;106;18;34;38;16;117;9;32;49;27;;1010;10;oktober;2015;;;;;;;;
2015;9 oktober;219;110;15;46;33;16;109;12;25;41;31;;1009;9;oktober;2015;;;;;;;;
2015;8 oktober;219;117;19;40;38;20;102;11;25;37;29;;1008;8;oktober;2015;;;;;;;;
2015;7 oktober;235;100;13;32;43;12;135;10;37;44;44;;1007;7;oktober;2015;;;;;;;;
2015;6 oktober;201;98;21;33;27;17;103;7;28;47;21;;1006;6;oktober;2015;;;;;;;;
2015;5 oktober;205;99;17;33;42;7;106;9;29;40;28;;1005;5;oktober;2015;;;;;;;;
2015;4 oktober;214;106;15;31;41;19;108;11;32;31;34;;1004;4;oktober;2015;;;;;;;;
2015;3 oktober;237;133;28;35;50;20;104;8;27;42;27;;1003;3;oktober;2015;;;;;;;;
2015;2 oktober;248;129;18;49;40;22;119;9;29;51;30;;1002;2;oktober;2015;;;;;;;;
2015;1 oktober;232;113;22;41;34;16;119;9;27;40;43;;1001;1;oktober;2015;;;;;;;;
2015;30 september;261;128;22;42;42;22;133;8;34;46;45;;0930;30;september;2015;;;;;;;;
2015;29 september;247;120;14;42;41;23;127;13;27;49;38;;0929;29;september;2015;;;;;;;;
2015;28 september;212;113;16;40;43;14;99;12;23;33;31;;0928;28;september;2015;;;;;;;;
2015;27 september;224;105;19;31;41;14;119;14;26;44;35;;0927;27;september;2015;;;;;;;;
2015;26 september;241;124;24;35;39;26;117;12;26;43;36;;0926;26;september;2015;;;;;;;;
2015;25 september;240;129;20;38;42;29;111;3;28;51;29;;0925;25;september;2015;;;;;;;;
2015;24 september;246;115;20;43;30;22;131;14;36;43;38;;0924;24;september;2015;;;;;;;;
2015;23 september;228;101;10;28;42;21;127;9;39;47;32;;0923;23;september;2015;;;;;;;;
2015;22 september;231;107;12;44;36;15;124;14;36;42;32;;0922;22;september;2015;;;;;;;;
2015;21 september;223;125;15;41;43;26;98;5;29;34;30;;0921;21;september;2015;;;;;;;;
2015;20 september;202;107;12;33;45;17;95;8;22;35;30;;0920;20;september;2015;;;;;;;;
2015;19 september;234;111;14;37;38;22;123;12;19;39;53;;0919;19;september;2015;;;;;;;;
2015;18 september;234;108;20;31;42;15;126;11;31;45;39;;0918;18;september;2015;;;;;;;;
2015;17 september;225;109;28;34;31;16;116;11;33;32;40;;0917;17;september;2015;;;;;;;;
2015;16 september;228;125;14;45;44;22;103;15;26;39;23;;0916;16;september;2015;;;;;;;;
2015;15 september;218;100;16;35;34;15;118;18;24;34;42;;0915;15;september;2015;;;;;;;;
2015;14 september;225;123;14;47;39;23;102;9;32;33;28;;0914;14;september;2015;;;;;;;;
2015;13 september;211;104;17;30;41;16;107;6;35;45;21;;0913;13;september;2015;;;;;;;;
2015;12 september;246;124;18;45;44;17;122;17;30;41;34;;0912;12;september;2015;;;;;;;;
2015;11 september;228;114;17;47;36;14;114;9;32;39;34;;0911;11;september;2015;;;;;;;;
2015;10 september;228;113;17;41;36;19;115;19;26;34;36;;0910;10;september;2015;;;;;;;;
2015;9 september;209;107;19;39;38;11;102;8;27;38;29;;0909;9;september;2015;;;;;;;;
2015;8 september;209;111;14;39;35;23;98;15;17;38;28;;0908;8;september;2015;;;;;;;;
2015;7 september;221;108;15;37;39;17;113;11;22;40;40;;0907;7;september;2015;;;;;;;;
2015;6 september;253;124;27;41;41;15;129;14;30;43;42;;0906;6;september;2015;;;;;;;;
2015;5 september;230;112;14;43;38;17;118;10;31;31;46;;0905;5;september;2015;;;;;;;;
2015;4 september;224;114;26;38;31;19;110;9;29;29;43;;0904;4;september;2015;;;;;;;;
2015;3 september;217;104;17;33;34;20;113;15;27;40;31;;0903;3;september;2015;;;;;;;;
2015;2 september;274;138;28;46;43;21;136;11;30;39;56;;0902;2;september;2015;;;;;;;;
2015;1 september;247;126;15;51;42;18;121;12;29;45;35;;0901;1;september;2015;;;;;;;;
2015;31 augusti;203;101;18;33;38;12;102;11;26;22;43;;0831;31;augusti;2015;;;;;;;;
2015;30 augusti;208;92;16;27;40;9;116;11;22;36;47;;0830;30;augusti;2015;;;;;;;;
2015;29 augusti;208;102;27;38;26;11;106;11;27;37;31;;0829;29;augusti;2015;;;;;;;;
2015;28 augusti;179;82;10;31;25;16;97;16;24;29;28;;0828;28;augusti;2015;;;;;;;;
2015;27 augusti;215;115;14;27;56;18;100;10;13;33;44;;0827;27;augusti;2015;;;;;;;;
2015;26 augusti;217;110;17;43;39;11;107;13;35;32;27;;0826;26;augusti;2015;;;;;;;;
2015;25 augusti;218;121;16;49;42;14;97;9;19;35;34;;0825;25;augusti;2015;;;;;;;;
2015;24 augusti;213;112;21;40;34;17;101;9;22;37;33;;0824;24;augusti;2015;;;;;;;;
2015;23 augusti;196;100;19;39;25;17;96;14;25;31;26;;0823;23;augusti;2015;;;;;;;;
2015;22 augusti;239;124;21;34;52;17;115;8;23;36;48;;0822;22;augusti;2015;;;;;;;;
2015;21 augusti;249;127;15;45;52;15;122;11;24;41;46;;0821;21;augusti;2015;;;;;;;;
2015;20 augusti;218;100;17;33;30;20;118;10;29;43;36;;0820;20;augusti;2015;;;;;;;;
2015;19 augusti;241;117;16;46;36;19;124;6;28;46;44;;0819;19;augusti;2015;;;;;;;;
2015;18 augusti;210;103;21;31;30;21;107;8;26;37;36;;0818;18;augusti;2015;;;;;;;;
2015;17 augusti;210;103;14;36;42;11;107;14;31;36;26;;0817;17;augusti;2015;;;;;;;;
2015;16 augusti;215;115;15;42;41;17;100;9;18;33;40;;0816;16;augusti;2015;;;;;;;;
2015;15 augusti;225;104;18;42;28;16;121;16;30;38;37;;0815;15;augusti;2015;;;;;;;;
2015;14 augusti;223;104;12;43;33;16;119;4;31;45;39;;0814;14;augusti;2015;;;;;;;;
2015;13 augusti;218;109;20;38;36;15;109;16;19;40;34;;0813;13;augusti;2015;;;;;;;;
2015;12 augusti;205;102;17;38;36;11;103;11;20;37;35;;0812;12;augusti;2015;;;;;;;;
2015;11 augusti;221;101;11;30;41;19;120;14;25;46;35;;0811;11;augusti;2015;;;;;;;;
2015;10 augusti;228;107;17;36;39;15;121;14;21;46;40;;0810;10;augusti;2015;;;;;;;;
2015;9 augusti;235;131;22;52;39;18;104;14;25;39;26;;0809;9;augusti;2015;;;;;;;;
2015;8 augusti;201;97;15;24;39;19;104;10;23;41;30;;0808;8;augusti;2015;;;;;;;;
2015;7 augusti;205;96;10;32;38;16;109;9;28;44;28;;0807;7;augusti;2015;;;;;;;;
2015;6 augusti;215;109;16;33;36;24;106;15;18;34;39;;0806;6;augusti;2015;;;;;;;;
2015;5 augusti;229;119;15;52;34;18;110;8;26;39;37;;0805;5;augusti;2015;;;;;;;;
2015;4 augusti;224;115;22;40;38;15;109;9;25;43;32;;0804;4;augusti;2015;;;;;;;;
2015;3 augusti;215;106;16;38;31;21;109;8;23;36;42;;0803;3;augusti;2015;;;;;;;;
2015;2 augusti;223;101;10;34;33;24;122;11;40;36;35;;0802;2;augusti;2015;;;;;;;;
2015;1 augusti;206;104;9;46;28;21;102;11;23;32;36;;0801;1;augusti;2015;;;;;;;;
2015;31 juli;241;119;17;42;40;20;122;9;31;46;36;;0731;31;juli;2015;;;;;;;;
2015;30 juli;224;112;15;43;35;19;112;11;33;37;31;;0730;30;juli;2015;;;;;;;;
2015;29 juli;221;106;15;32;38;21;115;9;28;52;26;;0729;29;juli;2015;;;;;;;;
2015;28 juli;241;117;10;49;43;15;124;12;29;46;37;;0728;28;juli;2015;;;;;;;;
2015;27 juli;232;110;22;40;34;14;122;13;34;40;35;;0727;27;juli;2015;;;;;;;;
2015;26 juli;222;107;15;37;39;16;115;10;23;41;41;;0726;26;juli;2015;;;;;;;;
2015;25 juli;237;117;16;42;34;25;120;11;23;53;33;;0725;25;juli;2015;;;;;;;;
2015;24 juli;206;98;20;31;36;11;108;11;29;31;37;;0724;24;juli;2015;;;;;;;;
2015;23 juli;213;113;12;50;36;15;100;9;23;38;30;;0723;23;juli;2015;;;;;;;;
2015;22 juli;212;112;18;35;46;13;100;15;18;32;35;;0722;22;juli;2015;;;;;;;;
2015;21 juli;232;120;19;44;35;22;112;13;26;32;41;;0721;21;juli;2015;;;;;;;;
2015;20 juli;216;107;22;41;30;14;109;7;20;41;41;;0720;20;juli;2015;;;;;;;;
2015;19 juli;199;102;10;43;39;10;97;12;17;33;35;;0719;19;juli;2015;;;;;;;;
2015;18 juli;227;105;22;36;34;13;122;10;32;36;44;;0718;18;juli;2015;;;;;;;;
2015;17 juli;226;117;14;40;40;23;109;11;31;39;28;;0717;17;juli;2015;;;;;;;;
2015;16 juli;196;93;15;35;31;12;103;10;22;39;32;;0716;16;juli;2015;;;;;;;;
2015;15 juli;219;104;20;35;37;12;115;9;30;38;38;;0715;15;juli;2015;;;;;;;;
2015;14 juli;215;116;14;34;51;17;99;9;20;40;30;;0714;14;juli;2015;;;;;;;;
2015;13 juli;247;116;21;39;37;19;131;18;35;42;36;;0713;13;juli;2015;;;;;;;;
2015;12 juli;219;107;18;34;41;14;112;11;33;42;26;;0712;12;juli;2015;;;;;;;;
2015;11 juli;242;120;15;47;43;15;122;11;35;29;47;;0711;11;juli;2015;;;;;;;;
2015;10 juli;207;101;15;38;33;15;106;7;24;46;29;;0710;10;juli;2015;;;;;;;;
2015;9 juli;210;99;19;24;38;18;111;12;24;45;30;;0709;9;juli;2015;;;;;;;;
2015;8 juli;225;111;23;27;41;20;114;11;26;44;33;;0708;8;juli;2015;;;;;;;;
2015;7 juli;213;114;18;33;44;19;99;7;27;38;27;;0707;7;juli;2015;;;;;;;;
2015;6 juli;244;122;20;46;36;20;122;11;37;34;40;;0706;6;juli;2015;;;;;;;;
2015;5 juli;269;138;24;48;51;15;131;11;36;41;43;;0705;5;juli;2015;;;;;;;;
2015;4 juli;249;101;16;40;33;12;148;18;31;55;44;;0704;4;juli;2015;;;;;;;;
2015;3 juli;268;119;22;44;31;22;149;9;52;47;41;;0703;3;juli;2015;;;;;;;;
2015;2 juli;243;111;16;38;40;17;132;12;27;50;43;;0702;2;juli;2015;;;;;;;;
2015;1 juli;221;103;9;49;28;17;118;16;33;39;30;;0701;1;juli;2015;;;;;;;;
2015;30 juni;205;98;20;27;39;12;107;9;25;41;32;;0630;30;juni;2015;;;;;;;;
2015;29 juni;219;102;17;33;40;12;117;16;21;46;34;;0629;29;juni;2015;;;;;;;;
2015;28 juni;224;106;19;31;38;18;118;11;29;37;41;;0628;28;juni;2015;;;;;;;;
2015;27 juni;202;93;14;25;39;15;109;10;29;41;29;;0627;27;juni;2015;;;;;;;;
2015;26 juni;219;104;12;38;42;12;115;9;26;40;40;;0626;26;juni;2015;;;;;;;;
2015;25 juni;216;109;13;39;36;21;107;11;25;39;32;;0625;25;juni;2015;;;;;;;;
2015;24 juni;222;120;18;47;45;10;102;6;21;39;36;;0624;24;juni;2015;;;;;;;;
2015;23 juni;206;92;13;34;27;18;114;9;26;43;36;;0623;23;juni;2015;;;;;;;;
2015;22 juni;236;121;17;44;43;17;115;7;24;55;29;;0622;22;juni;2015;;;;;;;;
2015;21 juni;237;116;13;39;39;25;121;13;26;49;33;;0621;21;juni;2015;;;;;;;;
2015;20 juni;245;107;8;46;36;17;138;12;35;52;39;;0620;20;juni;2015;;;;;;;;
2015;19 juni;222;103;15;29;40;19;119;10;34;40;35;;0619;19;juni;2015;;;;;;;;
2015;18 juni;226;105;16;41;30;18;121;14;34;38;35;;0618;18;juni;2015;;;;;;;;
2015;17 juni;217;112;20;42;29;21;105;13;21;31;40;;0617;17;juni;2015;;;;;;;;
2015;16 juni;206;109;10;35;45;19;97;5;26;42;24;;0616;16;juni;2015;;;;;;;;
2015;15 juni;239;119;18;39;51;11;120;8;26;42;44;;0615;15;juni;2015;;;;;;;;
2015;14 juni;218;108;19;32;35;22;110;12;27;36;35;;0614;14;juni;2015;;;;;;;;
2015;13 juni;258;114;21;33;39;21;144;14;31;55;44;;0613;13;juni;2015;;;;;;;;
2015;12 juni;256;126;21;30;54;21;130;9;38;49;34;;0612;12;juni;2015;;;;;;;;
2015;11 juni;219;102;11;42;30;19;117;12;20;46;39;;0611;11;juni;2015;;;;;;;;
2015;10 juni;214;100;11;43;36;10;114;11;27;37;39;;0610;10;juni;2015;;;;;;;;
2015;9 juni;216;108;19;40;33;16;108;8;31;35;34;;0609;9;juni;2015;;;;;;;;
2015;8 juni;228;115;17;33;51;14;113;13;26;42;32;;0608;8;juni;2015;;;;;;;;
2015;7 juni;215;97;8;37;35;17;118;12;27;43;36;;0607;7;juni;2015;;;;;;;;
2015;6 juni;236;117;18;25;55;19;119;10;31;42;36;;0606;6;juni;2015;;;;;;;;
2015;5 juni;233;136;25;49;47;15;97;4;17;37;39;;0605;5;juni;2015;;;;;;;;
2015;4 juni;229;116;20;43;33;20;113;13;28;41;31;;0604;4;juni;2015;;;;;;;;
2015;3 juni;240;114;19;43;33;19;126;13;27;53;33;;0603;3;juni;2015;;;;;;;;
2015;2 juni;224;109;19;42;28;20;115;8;35;42;30;;0602;2;juni;2015;;;;;;;;
2015;1 juni;240;115;21;42;39;13;125;13;30;46;36;;0601;1;juni;2015;;;;;;;;
2015;31 maj;235;99;15;37;31;16;136;8;37;47;44;;0531;31;maj;2015;;;;;;;;
2015;30 maj;246;114;23;42;32;17;132;8;31;51;42;;0530;30;maj;2015;;;;;;;;
2015;29 maj;240;121;22;38;41;20;119;14;31;39;35;;0529;29;maj;2015;;;;;;;;
2015;28 maj;234;122;21;37;45;19;112;7;32;41;32;;0528;28;maj;2015;;;;;;;;
2015;27 maj;219;110;16;29;46;19;109;11;24;42;32;;0527;27;maj;2015;;;;;;;;
2015;26 maj;233;108;17;37;37;17;125;15;29;40;41;;0526;26;maj;2015;;;;;;;;
2015;25 maj;220;106;15;40;34;17;114;9;30;44;31;;0525;25;maj;2015;;;;;;;;
2015;24 maj;255;124;13;44;43;24;131;16;29;43;43;;0524;24;maj;2015;;;;;;;;
2015;23 maj;217;104;17;43;31;13;113;12;23;31;47;;0523;23;maj;2015;;;;;;;;
2015;22 maj;240;129;20;46;40;23;111;7;25;44;35;;0522;22;maj;2015;;;;;;;;
2015;21 maj;239;129;17;46;47;19;110;11;32;30;37;;0521;21;maj;2015;;;;;;;;
2015;20 maj;244;122;16;37;38;31;122;9;26;44;43;;0520;20;maj;2015;;;;;;;;
2015;19 maj;222;120;21;42;36;21;102;9;22;36;35;;0519;19;maj;2015;;;;;;;;
2015;18 maj;253;120;18;39;43;20;133;15;26;46;46;;0518;18;maj;2015;;;;;;;;
2015;17 maj;232;126;21;36;53;16;106;10;24;35;37;;0517;17;maj;2015;;;;;;;;
2015;16 maj;253;117;21;33;44;19;136;9;37;43;47;;0516;16;maj;2015;;;;;;;;
2015;15 maj;246;127;25;42;45;15;119;12;20;47;40;;0515;15;maj;2015;;;;;;;;
2015;14 maj;217;108;16;32;41;19;109;10;26;37;36;;0514;14;maj;2015;;;;;;;;
2015;13 maj;252;132;31;44;37;20;120;6;35;41;38;;0513;13;maj;2015;;;;;;;;
2015;12 maj;248;122;22;37;43;20;126;14;18;56;38;;0512;12;maj;2015;;;;;;;;
2015;11 maj;220;117;21;40;37;19;103;17;21;35;30;;0511;11;maj;2015;;;;;;;;
2015;10 maj;238;110;21;40;35;14;128;9;30;44;45;;0510;10;maj;2015;;;;;;;;
2015;9 maj;222;91;14;33;29;15;131;10;22;55;44;;0509;9;maj;2015;;;;;;;;
2015;8 maj;247;117;16;47;35;19;130;11;32;37;50;;0508;8;maj;2015;;;;;;;;
2015;7 maj;235;117;14;41;40;22;118;8;20;48;42;;0507;7;maj;2015;;;;;;;;
2015;6 maj;238;122;13;41;48;20;116;9;24;46;37;;0506;6;maj;2015;;;;;;;;
2015;5 maj;237;108;17;32;39;20;129;16;34;40;39;;0505;5;maj;2015;;;;;;;;
2015;4 maj;244;119;31;36;36;16;125;14;23;51;37;;0504;4;maj;2015;;;;;;;;
2015;3 maj;232;108;14;39;41;14;124;6;30;48;40;;0503;3;maj;2015;;;;;;;;
2015;2 maj;218;109;17;30;40;22;109;6;27;40;36;;0502;2;maj;2015;;;;;;;;
2015;1 maj;235;117;19;50;34;14;118;12;23;45;38;;0501;1;maj;2015;;;;;;;;
2015;30 april;230;114;13;45;35;21;116;10;34;44;28;;0430;30;april;2015;;;;;;;;
2015;29 april;265;135;25;42;45;23;130;14;32;55;29;;0429;29;april;2015;;;;;;;;
2015;28 april;256;120;22;36;38;24;136;14;30;57;35;;0428;28;april;2015;;;;;;;;
2015;27 april;220;114;14;36;46;18;106;10;25;34;37;;0427;27;april;2015;;;;;;;;
2015;26 april;251;129;14;53;40;22;122;14;25;46;37;;0426;26;april;2015;;;;;;;;
2015;25 april;255;113;19;36;45;13;142;14;45;47;36;;0425;25;april;2015;;;;;;;;
2015;24 april;242;124;16;40;52;16;118;7;27;49;35;;0424;24;april;2015;;;;;;;;
2015;23 april;235;120;18;44;38;20;115;10;30;32;43;;0423;23;april;2015;;;;;;;;
2015;22 april;253;130;18;48;45;19;123;10;21;49;43;;0422;22;april;2015;;;;;;;;
2015;21 april;263;133;25;45;44;19;130;13;34;40;43;;0421;21;april;2015;;;;;;;;
2015;20 april;265;131;21;44;43;23;134;16;28;57;33;;0420;20;april;2015;;;;;;;;
2015;19 april;260;113;19;36;41;17;147;14;29;55;49;;0419;19;april;2015;;;;;;;;
2015;18 april;255;119;17;47;31;24;136;10;31;54;41;;0418;18;april;2015;;;;;;;;
2015;17 april;274;118;22;39;36;21;156;9;31;63;53;;0417;17;april;2015;;;;;;;;
2015;16 april;273;134;19;44;53;18;139;13;36;37;53;;0416;16;april;2015;;;;;;;;
2015;15 april;258;145;27;57;42;19;113;9;29;38;37;;0415;15;april;2015;;;;;;;;
2015;14 april;272;131;17;44;50;20;141;9;41;50;41;;0414;14;april;2015;;;;;;;;
2015;13 april;252;123;18;47;43;15;129;11;31;38;49;;0413;13;april;2015;;;;;;;;
2015;12 april;257;125;18;41;42;24;132;15;31;46;40;;0412;12;april;2015;;;;;;;;
2015;11 april;250;126;13;41;42;30;124;12;30;42;40;;0411;11;april;2015;;;;;;;;
2015;10 april;266;131;20;49;47;15;135;8;35;51;41;;0410;10;april;2015;;;;;;;;
2015;9 april;258;121;15;36;41;29;137;9;37;44;47;;0409;9;april;2015;;;;;;;;
2015;8 april;278;133;18;41;54;20;145;10;30;62;43;;0408;8;april;2015;;;;;;;;
2015;7 april;280;124;21;41;41;21;156;11;28;64;53;;0407;7;april;2015;;;;;;;;
2015;6 april;260;126;22;53;36;15;134;8;31;47;48;;0406;6;april;2015;;;;;;;;
2015;5 april;236;108;22;33;37;16;128;14;29;44;41;;0405;5;april;2015;;;;;;;;
2015;4 april;247;128;14;52;44;18;119;14;28;31;46;;0404;4;april;2015;;;;;;;;
2015;3 april;235;116;19;37;42;18;119;5;27;43;44;;0403;3;april;2015;;;;;;;;
2015;2 april;263;133;23;35;45;30;130;18;28;41;43;;0402;2;april;2015;;;;;;;;
2015;1 april;285;140;16;46;51;27;145;14;26;49;56;;0401;1;april;2015;;;;;;;;
2015;31 mars;280;148;22;48;57;21;132;11;27;45;49;;0331;31;mars;2015;;;;;;;;
2015;30 mars;288;134;25;48;41;20;154;16;36;51;51;;0330;30;mars;2015;;;;;;;;
2015;29 mars;291;136;18;48;53;17;155;11;32;54;58;;0329;29;mars;2015;;;;;;;;
2015;28 mars;292;144;22;55;47;20;148;15;40;48;45;;0328;28;mars;2015;;;;;;;;
2015;27 mars;291;133;18;45;47;23;158;14;38;57;49;;0327;27;mars;2015;;;;;;;;
2015;26 mars;317;160;26;55;45;34;157;17;31;61;48;;0326;26;mars;2015;;;;;;;;
2015;25 mars;220;108;14;36;36;22;112;10;30;49;23;;0325;25;mars;2015;;;;;;;;
2015;24 mars;257;105;19;33;35;18;152;17;29;67;39;;0324;24;mars;2015;;;;;;;;
2015;23 mars;262;129;15;44;42;28;133;13;26;48;46;;0323;23;mars;2015;;;;;;;;
2015;22 mars;264;141;28;41;49;23;123;13;22;47;41;;0322;22;mars;2015;;;;;;;;
2015;21 mars;250;109;15;41;33;20;141;13;34;44;50;;0321;21;mars;2015;;;;;;;;
2015;20 mars;283;120;16;40;41;23;163;11;31;56;65;;0320;20;mars;2015;;;;;;;;
2015;19 mars;273;128;18;41;46;23;145;11;32;56;46;;0319;19;mars;2015;;;;;;;;
2015;18 mars;258;118;16;30;48;24;140;13;27;52;48;;0318;18;mars;2015;;;;;;;;
2015;17 mars;272;143;20;50;49;24;129;9;33;37;50;;0317;17;mars;2015;;;;;;;;
2015;16 mars;274;128;19;38;50;21;146;7;32;57;50;;0316;16;mars;2015;;;;;;;;
2015;15 mars;260;138;19;42;48;29;122;8;35;41;38;;0315;15;mars;2015;;;;;;;;
2015;14 mars;274;142;16;43;58;25;132;12;41;43;36;;0314;14;mars;2015;;;;;;;;
2015;13 mars;260;110;20;34;41;15;150;11;32;56;51;;0313;13;mars;2015;;;;;;;;
2015;12 mars;283;149;21;45;53;30;134;14;29;45;46;;0312;12;mars;2015;;;;;;;;
2015;11 mars;263;128;20;44;43;21;135;12;23;51;49;;0311;11;mars;2015;;;;;;;;
2015;10 mars;295;144;16;57;44;27;151;18;33;51;49;;0310;10;mars;2015;;;;;;;;
2015;9 mars;297;140;18;50;47;25;157;8;38;64;47;;0309;9;mars;2015;;;;;;;;
2015;8 mars;257;126;15;40;44;27;131;13;29;44;45;;0308;8;mars;2015;;;;;;;;
2015;7 mars;273;122;17;32;49;24;151;20;24;61;46;;0307;7;mars;2015;;;;;;;;
2015;6 mars;313;136;26;45;43;22;177;16;43;63;55;;0306;6;mars;2015;;;;;;;;
2015;5 mars;295;150;19;50;52;29;145;7;28;56;54;;0305;5;mars;2015;;;;;;;;
2015;4 mars;298;134;27;42;49;16;164;14;30;60;60;;0304;4;mars;2015;;;;;;;;
2015;3 mars;310;156;30;47;49;30;154;9;30;66;49;;0303;3;mars;2015;;;;;;;;
2015;2 mars;295;137;17;46;54;20;158;16;37;54;51;;0302;2;mars;2015;;;;;;;;
2015;1 mars;274;129;14;43;52;20;145;11;27;57;50;;0301;1;mars;2015;;;;;;;;
2015;28 februari;265;120;18;42;36;24;145;14;30;52;49;;0228;28;februari;2015;;;;;;;;
2015;27 februari;296;154;22;48;57;27;142;13;32;55;42;;0227;27;februari;2015;;;;;;;;
2015;26 februari;303;155;11;44;70;30;148;15;23;55;55;;0226;26;februari;2015;;;;;;;;
2015;25 februari;323;165;23;53;60;29;158;11;39;64;44;;0225;25;februari;2015;;;;;;;;
2015;24 februari;322;151;20;43;53;35;171;12;36;73;50;;0224;24;februari;2015;;;;;;;;
2015;23 februari;293;137;18;38;49;32;156;13;35;60;48;;0223;23;februari;2015;;;;;;;;
2015;22 februari;296;140;21;35;55;29;156;8;35;55;58;;0222;22;februari;2015;;;;;;;;
2015;21 februari;288;136;16;30;59;31;152;18;32;54;48;;0221;21;februari;2015;;;;;;;;
2015;20 februari;337;167;24;55;56;32;170;19;30;57;64;;0220;20;februari;2015;;;;;;;;
2015;19 februari;290;145;21;52;47;25;145;14;27;53;51;;0219;19;februari;2015;;;;;;;;
2015;18 februari;304;152;20;44;56;32;152;12;28;61;51;;0218;18;februari;2015;;;;;;;;
2015;17 februari;296;153;17;45;70;21;143;15;23;58;47;;0217;17;februari;2015;;;;;;;;
2015;16 februari;296;131;20;36;49;26;165;10;31;71;53;;0216;16;februari;2015;;;;;;;;
2015;15 februari;295;144;23;44;53;24;151;8;32;63;48;;0215;15;februari;2015;;;;;;;;
2015;14 februari;266;132;13;47;48;24;134;15;26;48;45;;0214;14;februari;2015;;;;;;;;
2015;13 februari;267;138;15;48;50;25;129;14;19;52;44;;0213;13;februari;2015;;;;;;;;
2015;12 februari;326;145;22;43;51;29;181;6;50;65;60;;0212;12;februari;2015;;;;;;;;
2015;11 februari;288;134;17;44;50;23;154;6;45;53;50;;0211;11;februari;2015;;;;;;;;
2015;10 februari;278;124;18;49;35;22;154;18;35;45;56;;0210;10;februari;2015;;;;;;;;
2015;9 februari;281;145;22;44;48;31;136;9;21;55;51;;0209;9;februari;2015;;;;;;;;
2015;8 februari;263;122;21;33;42;26;141;12;26;48;55;;0208;8;februari;2015;;;;;;;;
2015;7 februari;284;156;32;47;56;21;128;16;38;37;37;;0207;7;februari;2015;;;;;;;;
2015;6 februari;269;119;17;43;40;19;150;18;33;54;45;;0206;6;februari;2015;;;;;;;;
2015;5 februari;255;137;16;45;45;31;118;9;21;52;36;;0205;5;februari;2015;;;;;;;;
2015;4 februari;254;124;15;30;50;29;130;11;21;57;41;;0204;4;februari;2015;;;;;;;;
2015;3 februari;264;123;16;38;48;21;141;10;27;44;60;;0203;3;februari;2015;;;;;;;;
2015;2 februari;279;138;20;42;44;32;141;9;29;60;43;;0202;2;februari;2015;;;;;;;;
2015;1 februari;289;138;18;43;54;23;151;10;33;46;62;;0201;1;februari;2015;;;;;;;;
2015;31 januari;288;147;21;48;49;29;141;11;29;45;56;;0131;31;januari;2015;;;;;;;;
2015;30 januari;300;142;13;51;55;23;158;11;48;59;40;;0130;30;januari;2015;;;;;;;;
2015;29 januari;292;144;16;52;49;27;148;13;31;67;37;;0129;29;januari;2015;;;;;;;;
2015;28 januari;276;139;20;48;47;24;137;13;35;43;46;;0128;28;januari;2015;;;;;;;;
2015;27 januari;269;129;17;42;58;12;140;12;30;54;44;;0127;27;januari;2015;;;;;;;;
2015;26 januari;261;141;22;41;53;25;120;9;23;45;43;;0126;26;januari;2015;;;;;;;;
2015;25 januari;278;138;17;51;47;23;140;13;26;63;38;;0125;25;januari;2015;;;;;;;;
2015;24 januari;259;116;17;38;34;27;143;16;27;52;48;;0124;24;januari;2015;;;;;;;;
2015;23 januari;278;139;23;47;51;18;139;7;33;48;51;;0123;23;januari;2015;;;;;;;;
2015;22 januari;308;132;17;50;45;20;176;15;36;72;53;;0122;22;januari;2015;;;;;;;;
2015;21 januari;283;117;18;31;49;19;166;12;40;66;48;;0121;21;januari;2015;;;;;;;;
2015;20 januari;265;127;25;40;36;26;138;6;31;54;47;;0120;20;januari;2015;;;;;;;;
2015;19 januari;275;123;22;33;50;18;152;11;37;48;56;;0119;19;januari;2015;;;;;;;;
2015;18 januari;263;112;18;41;33;20;151;12;31;60;48;;0118;18;januari;2015;;;;;;;;
2015;17 januari;265;120;16;43;43;18;145;9;31;59;46;;0117;17;januari;2015;;;;;;;;
2015;16 januari;287;134;22;38;42;32;153;16;24;55;58;;0116;16;januari;2015;;;;;;;;
2015;15 januari;299;134;25;38;46;25;165;15;34;68;48;;0115;15;januari;2015;;;;;;;;
2015;14 januari;272;134;13;51;46;24;138;9;33;55;41;;0114;14;januari;2015;;;;;;;;
